LShankACCX,LShankACCY,LShankACCZ,LShankGYROX,LShankGYROY,LShankGYROZ,RShankACCX,RShankACCY,RShankACCZ,RShankGYROX,RShankGYROY,RShankGYROZ,WaistACCX,WaistACCY,WaistACCZ,WaistGYROX,WaistGYROY,WaistGYROZ,ArmACCX,ArmACCY,ArmACCZ,ArmGYROX,ArmGYROY,ArmGYROZ,SC
7767,-791,-3420,-110,-13,-4,7767,-791,-3420,-110,-13,-4,-609,5349,5949,50,47,15,-609,5349,5949,50,47,15,1614
7746,-770,-3476,-111,-11,-2,7746,-770,-3476,-111,-11,-2,-622,5294,5914,40,42,23,-622,5294,5914,40,42,23,1615
7759,-759,-3450,-110,-14,-5,7759,-759,-3450,-110,-14,-5,-625,5335,5936,37,55,23,-625,5335,5936,37,55,23,1620
7767,-775,-3437,-114,-10,-2,7767,-775,-3437,-114,-10,-2,-637,5330,5999,35,38,15,-637,5330,5999,35,38,15,1621
7769,-747,-3451,-107,-15,-4,7769,-747,-3451,-107,-15,-4,-652,5341,6000,65,54,9,-652,5341,6000,65,54,9,1620
7757,-772,-3441,-112,-13,-2,7757,-772,-3441,-112,-13,-2,-652,5380,5997,44,51,13,-652,5380,5997,44,51,13,1622
7776,-726,-3471,-108,-12,0,7776,-726,-3471,-108,-12,0,-608,5351,5900,62,46,15,-608,5351,5900,62,46,15,1614
7773,-767,-3479,-108,-15,-4,7773,-767,-3479,-108,-15,-4,-629,5325,5940,64,48,-4,-629,5325,5940,64,48,-4,1620
7783,-760,-3438,-110,-12,-5,7783,-760,-3438,-110,-12,-5,-652,5413,5996,59,32,-7,-652,5413,5996,59,32,-7,1612
7753,-773,-3490,-110,-15,-1,7753,-773,-3490,-110,-15,-1,-662,5346,5962,38,46,16,-662,5346,5962,38,46,16,1622
7776,-765,-3457,-105,-10,-4,7776,-765,-3457,-105,-10,-4,-642,5320,5961,53,53,15,-642,5320,5961,53,53,15,1622
7777,-750,-3460,-107,-14,-4,7777,-750,-3460,-107,-14,-4,-650,5339,5961,61,43,4,-650,5339,5961,61,43,4,1620
7773,-780,-3451,-112,-13,-1,7773,-780,-3451,-112,-13,-1,-623,5343,5950,59,66,3,-623,5343,5950,59,66,3,1618
7762,-770,-3458,-109,-12,-5,7762,-770,-3458,-109,-12,-5,-647,5361,5983,55,37,9,-647,5361,5983,55,37,9,1619
7763,-774,-3447,-105,-16,-5,7763,-774,-3447,-105,-16,-5,-629,5317,5962,56,59,13,-629,5317,5962,56,59,13,1620
7757,-775,-3458,-120,-8,-2,7757,-775,-3458,-120,-8,-2,-652,5355,5981,60,56,6,-652,5355,5981,60,56,6,1623
7784,-767,-3424,-109,-13,-1,7784,-767,-3424,-109,-13,-1,-670,5321,5958,68,54,2,-670,5321,5958,68,54,2,1621
7748,-782,-3446,-110,-11,-3,7748,-782,-3446,-110,-11,-3,-619,5325,5942,57,26,-1,-619,5325,5942,57,26,-1,1612
7750,-762,-3447,-110,-14,-1,7750,-762,-3447,-110,-14,-1,-644,5412,5968,64,50,5,-644,5412,5968,64,50,5,1616
7750,-750,-3419,-111,-13,-2,7750,-750,-3419,-111,-13,-2,-657,5413,5971,71,55,4,-657,5413,5971,71,55,4,1616
7764,-757,-3469,-110,-8,-2,7764,-757,-3469,-110,-8,-2,-619,5368,5938,56,31,2,-619,5368,5938,56,31,2,1619
7755,-747,-3478,-112,-12,-1,7755,-747,-3478,-112,-12,-1,-676,5318,5948,55,53,8,-676,5318,5948,55,53,8,1624
7796,-771,-3475,-109,-12,-2,7796,-771,-3475,-109,-12,-2,-700,5398,5936,48,41,5,-700,5398,5936,48,41,5,1624
7772,-765,-3473,-110,-14,-7,7772,-765,-3473,-110,-14,-7,-617,5360,5878,58,28,4,-617,5360,5878,58,28,4,1612
7777,-798,-3457,-113,-13,-5,7777,-798,-3457,-113,-13,-5,-616,5346,5910,48,38,18,-616,5346,5910,48,38,18,1624
7769,-756,-3430,-109,-14,-3,7769,-756,-3430,-109,-14,-3,-628,5305,5950,57,58,16,-628,5305,5950,57,58,16,1621
7747,-777,-3452,-104,-14,-4,7747,-777,-3452,-104,-14,-4,-654,5339,5934,40,46,20,-654,5339,5934,40,46,20,1620
7748,-769,-3488,-112,-12,-2,7748,-769,-3488,-112,-12,-2,-664,5362,5972,52,47,4,-664,5362,5972,52,47,4,1625
7751,-926,-3447,-110,-12,-3,7751,-926,-3447,-110,-12,-3,-625,5382,5962,71,49,-4,-625,5382,5962,71,49,-4,1620
7762,-759,-3462,-107,-13,-5,7762,-759,-3462,-107,-13,-5,-618,5349,5937,65,56,11,-618,5349,5937,65,56,11,1610
7759,-768,-3466,-109,-12,-2,7759,-768,-3466,-109,-12,-2,-641,5348,5975,56,47,2,-641,5348,5975,56,47,2,1625
7741,-767,-3425,-110,-13,-4,7741,-767,-3425,-110,-13,-4,-653,5400,5939,48,54,12,-653,5400,5939,48,54,12,1621
7765,-764,-3476,-114,-8,-2,7765,-764,-3476,-114,-8,-2,-640,5352,5959,49,54,-1,-640,5352,5959,49,54,-1,1622
7767,-765,-3459,-113,-10,-3,7767,-765,-3459,-113,-10,-3,-650,5355,5950,55,58,6,-650,5355,5950,55,58,6,1625
7791,-771,-3431,-110,-14,-3,7791,-771,-3431,-110,-14,-3,-638,5359,5922,72,65,-13,-638,5359,5922,72,65,-13,1618
7741,-779,-3463,-108,-14,-2,7741,-779,-3463,-108,-14,-2,-667,5352,5984,59,48,5,-667,5352,5984,59,48,5,1625
7770,-770,-3454,-107,-13,-5,7770,-770,-3454,-107,-13,-5,-628,5378,5900,70,47,-4,-628,5378,5900,70,47,-4,1618
7743,-774,-3462,-109,-14,-1,7743,-774,-3462,-109,-14,-1,-668,5355,5979,57,50,6,-668,5355,5979,57,50,6,1625
7754,-797,-3434,-118,-6,-2,7754,-797,-3434,-118,-6,-2,-671,5325,5940,42,51,18,-671,5325,5940,42,51,18,1620
7776,-748,-3461,-106,-12,-2,7776,-748,-3461,-106,-12,-2,-610,5326,5930,64,49,10,-610,5326,5930,64,49,10,1614
7735,-770,-3457,-115,-8,-1,7735,-770,-3457,-115,-8,-1,-670,5368,5931,46,63,8,-670,5368,5931,46,63,8,1625
7727,-760,-3492,-110,-11,-4,7727,-760,-3492,-110,-11,-4,-637,5374,5960,49,51,10,-637,5374,5960,49,51,10,1625
7754,-764,-3437,-111,-14,-3,7754,-764,-3437,-111,-14,-3,-677,5374,5942,71,78,1,-677,5374,5942,71,78,1,1621
7759,-767,-3469,-110,-15,-3,7759,-767,-3469,-110,-15,-3,-675,5330,5963,74,53,-8,-675,5330,5963,74,53,-8,1621
7776,-762,-3438,-111,-11,-3,7776,-762,-3438,-111,-11,-3,-609,5313,5928,56,52,4,-609,5313,5928,56,52,4,1614
7769,-777,-3460,-110,-14,-1,7769,-777,-3460,-110,-14,-1,-678,5346,5938,52,21,13,-678,5346,5938,52,21,13,1621
7778,-766,-3460,-106,-17,-3,7778,-766,-3460,-106,-17,-3,-673,5354,5949,44,43,6,-673,5354,5949,44,43,6,1622
7735,-771,-3458,-115,-8,-1,7735,-771,-3458,-115,-8,-1,-666,5369,5936,47,63,8,-666,5369,5936,47,63,8,1624
7772,-777,-3473,-112,-12,-1,7772,-777,-3473,-112,-12,-1,-637,5370,5961,54,56,9,-637,5370,5961,54,56,9,1625
7757,-756,-3437,-108,-13,-4,7757,-756,-3437,-108,-13,-4,-636,5372,5925,62,39,19,-636,5372,5925,62,39,19,1613
7774,-762,-3479,-110,-10,-2,7774,-762,-3479,-110,-10,-2,-672,5296,5955,55,46,10,-672,5296,5955,55,46,10,1626
7768,-792,-3460,-111,-12,-1,7768,-792,-3460,-111,-12,-1,-666,5325,5924,50,21,13,-666,5325,5924,50,21,13,1621
7773,-768,-3480,-109,-13,-4,7773,-768,-3480,-109,-13,-4,-625,5359,5917,74,48,-5,-625,5359,5917,74,48,-5,1618
7756,-765,-3471,-112,-12,0,7756,-765,-3471,-112,-12,0,-680,5360,5969,47,41,9,-680,5360,5969,47,41,9,1621
7776,-763,-3487,-105,-15,-3,7776,-763,-3487,-105,-15,-3,-677,5332,5940,48,50,7,-677,5332,5940,48,50,7,1624
7746,-763,-3440,-102,-17,-7,7746,-763,-3440,-102,-17,-7,-606,5376,5947,58,49,17,-606,5376,5947,58,49,17,1614
7780,-768,-3478,-110,-12,-2,7780,-768,-3478,-110,-12,-2,-639,5383,5960,56,64,5,-639,5383,5960,56,64,5,1620
7766,-780,-3488,-112,-9,-3,7766,-780,-3488,-112,-9,-3,-666,5318,5930,53,52,18,-666,5318,5930,53,52,18,1625
7767,-772,-3473,-108,-12,-2,7767,-772,-3473,-108,-12,-2,-697,5355,5959,44,46,17,-697,5355,5959,44,46,17,1626
7762,-769,-3475,-106,-16,-3,7762,-769,-3475,-106,-16,-3,-678,5377,5939,24,49,24,-678,5377,5939,24,49,24,1620
7763,-762,-3455,-109,-12,-5,7763,-762,-3455,-109,-12,-5,-649,5362,5966,55,37,9,-649,5362,5966,55,37,9,1619
7776,-764,-3445,-108,-12,-3,7776,-764,-3445,-108,-12,-3,-644,5359,5975,53,65,4,-644,5359,5975,53,65,4,1621
7750,-747,-3417,-111,-13,-2,7750,-747,-3417,-111,-13,-2,-656,5413,5970,72,56,3,-656,5413,5970,72,56,3,1616
7760,-773,-3437,-113,-9,-2,7760,-773,-3437,-113,-9,-2,-633,5375,5975,74,49,-10,-633,5375,5975,74,49,-10,1621
7771,-768,-3487,-110,-13,-3,7771,-768,-3487,-110,-13,-3,-623,5350,5925,75,48,-5,-623,5350,5925,75,48,-5,1618
7761,-776,-3480,-112,-13,-2,7761,-776,-3480,-112,-13,-2,-651,5385,5981,70,63,3,-651,5385,5981,70,63,3,1614
7764,-779,-3451,-111,-12,-3,7764,-779,-3451,-111,-12,-3,-628,5324,5922,50,40,12,-628,5324,5922,50,40,12,1615
7758,-742,-3417,-110,-13,-1,7758,-742,-3417,-110,-13,-1,-623,5344,5965,70,26,-4,-623,5344,5965,70,26,-4,1621
7782,-769,-3431,-112,-12,-3,7782,-769,-3431,-112,-12,-3,-631,5353,5939,59,33,15,-631,5353,5939,59,33,15,1621
7757,-749,-3464,-108,-14,-3,7757,-749,-3464,-108,-14,-3,-611,5412,5974,42,38,17,-611,5412,5974,42,38,17,1620
7755,-753,-3415,-107,-13,-2,7755,-753,-3415,-107,-13,-2,-630,5313,5953,43,48,12,-630,5313,5953,43,48,12,1618
7777,-774,-3457,-107,-11,-5,7777,-774,-3457,-107,-11,-5,-650,5381,5993,38,32,8,-650,5381,5993,38,32,8,1619
7767,-787,-3449,-108,-13,-5,7767,-787,-3449,-108,-13,-5,-635,5326,5977,53,57,6,-635,5326,5977,53,57,6,1622
7743,-764,-3432,-109,-13,-6,7743,-764,-3432,-109,-13,-6,-687,5389,5966,48,55,10,-687,5389,5966,48,55,10,1625
7748,-742,-3443,-108,-15,-5,7748,-742,-3443,-108,-15,-5,-679,5317,5931,57,48,0,-679,5317,5931,57,48,0,1620
7771,-769,-3482,-107,-14,-3,7771,-769,-3482,-107,-14,-3,-673,5341,5937,52,49,8,-673,5341,5937,52,49,8,1624
7761,-773,-3473,-111,-10,-4,7761,-773,-3473,-111,-10,-4,-679,5369,5963,46,50,14,-679,5369,5963,46,50,14,1622
7763,-771,-3443,-106,-15,-5,7763,-771,-3443,-106,-15,-5,-682,5340,5944,40,55,14,-682,5340,5944,40,55,14,1622
7746,-749,-3454,-109,-15,-5,7746,-749,-3454,-109,-15,-5,-608,5278,5886,29,47,21,-608,5278,5886,29,47,21,1618
7789,-772,-3459,-105,-13,-5,7789,-772,-3459,-105,-13,-5,-658,5379,5971,63,41,3,-658,5379,5971,63,41,3,1621
7776,-788,-3441,-113,-12,-3,7776,-788,-3441,-113,-12,-3,-654,5378,5939,52,56,12,-654,5378,5939,52,56,12,1620
7765,-747,-3447,-110,-11,-5,7765,-747,-3447,-110,-11,-5,-637,5388,5989,33,50,26,-637,5388,5989,33,50,26,1617
7754,-765,-3457,-107,-14,-3,7754,-765,-3457,-107,-14,-3,-657,5342,5956,53,45,18,-657,5342,5956,53,45,18,1621
7766,-774,-3488,-113,-14,-2,7766,-774,-3488,-113,-14,-2,-651,5417,5984,37,51,15,-651,5417,5984,37,51,15,1620
7795,-761,-3509,-108,-11,-3,7795,-761,-3509,-108,-11,-3,-679,5353,5935,44,49,11,-679,5353,5935,44,49,11,1622
7768,-770,-3474,-108,-12,-2,7768,-770,-3474,-108,-12,-2,-694,5359,5954,44,45,17,-694,5359,5954,44,45,17,1626
7765,-781,-3454,-106,-14,-4,7765,-781,-3454,-106,-14,-4,-634,5333,5921,42,43,26,-634,5333,5921,42,43,26,1619
7750,-748,-3482,-113,-13,-3,7750,-748,-3482,-113,-13,-3,-661,5332,5938,41,45,8,-661,5332,5938,41,45,8,1622
7786,-771,-3428,-110,-11,-4,7786,-771,-3428,-110,-11,-4,-588,5404,5921,53,33,6,-588,5404,5921,53,33,6,1619
7760,-769,-3458,-110,-12,-3,7760,-769,-3458,-110,-12,-3,-664,5351,5962,74,52,-9,-664,5351,5962,74,52,-9,1621
7762,-753,-3455,-113,-12,-4,7762,-753,-3455,-113,-12,-4,-671,5331,5953,45,62,15,-671,5331,5953,45,62,15,1620
7749,-773,-3456,-112,-11,-2,7749,-773,-3456,-112,-11,-2,-646,5341,5962,50,24,11,-646,5341,5962,50,24,11,1621
7756,-778,-3469,-110,-11,-4,7756,-778,-3469,-110,-11,-4,-687,5372,5935,45,50,15,-687,5372,5935,45,50,15,1622
7747,-744,-3476,-113,-9,-4,7747,-744,-3476,-113,-9,-4,-672,5327,5965,58,58,2,-672,5327,5965,58,58,2,1623
7752,-768,-3471,-113,-13,-4,7752,-768,-3471,-113,-13,-4,-654,5374,5989,48,41,9,-654,5374,5989,48,41,9,1624
7773,-776,-3429,-106,-13,-3,7773,-776,-3429,-106,-13,-3,-633,5348,5944,63,47,1,-633,5348,5944,63,47,1,1612
7746,-750,-3443,-116,-6,-3,7746,-750,-3443,-116,-6,-3,-651,5371,5942,51,52,6,-651,5371,5942,51,52,6,1622
7752,-772,-3430,-112,-12,-3,7752,-772,-3430,-112,-12,-3,-647,5360,5944,50,61,14,-647,5360,5944,50,61,14,1621
7767,-776,-3449,-112,-12,-3,7767,-776,-3449,-112,-12,-3,-609,5391,5937,71,73,-16,-609,5391,5937,71,73,-16,1618
7770,-788,-3470,-116,-7,-1,7770,-788,-3470,-116,-7,-1,-667,5381,5972,60,57,7,-667,5381,5972,60,57,7,1623
7771,-776,-3436,-112,-12,-1,7771,-776,-3436,-112,-12,-1,-646,5343,5943,29,53,23,-646,5343,5943,29,53,23,1620
7779,-753,-3441,-110,-9,-4,7779,-753,-3441,-110,-9,-4,-588,5380,5925,56,30,2,-588,5380,5925,56,30,2,1619
7777,-767,-3442,-110,-15,-5,7777,-767,-3442,-110,-15,-5,-608,5316,5910,69,56,-1,-608,5316,5910,69,56,-1,1614
7764,-757,-3463,-111,-8,-2,7764,-757,-3463,-111,-8,-2,-615,5370,5944,56,31,2,-615,5370,5944,56,31,2,1619
7781,-775,-3453,-110,-11,-3,7781,-775,-3453,-110,-11,-3,-648,5376,5947,50,52,4,-648,5376,5947,50,52,4,1620
7757,-754,-3424,-105,-14,-1,7757,-754,-3424,-105,-14,-1,-621,5370,5982,57,33,10,-621,5370,5982,57,33,10,1617
7759,-752,-3415,-109,-13,-2,7759,-752,-3415,-109,-13,-2,-630,5328,5938,46,52,10,-630,5328,5938,46,52,10,1618
7749,-772,-3439,-112,-14,-3,7749,-772,-3439,-112,-14,-3,-673,5377,5947,71,80,1,-673,5377,5947,71,80,1,1621
7775,-781,-3467,-113,-9,-3,7775,-781,-3467,-113,-9,-3,-639,5369,5943,49,54,-1,-639,5369,5943,49,54,-1,1622
7738,-762,-3435,-116,-7,-1,7738,-762,-3435,-116,-7,-1,-629,5385,5949,52,54,4,-629,5385,5949,52,54,4,1622
7777,-772,-3477,-107,-10,-5,7777,-772,-3477,-107,-10,-5,-657,5357,6006,39,32,7,-657,5357,6006,39,32,7,1619
7761,-805,-3440,-110,-11,-6,7761,-805,-3440,-110,-11,-6,-638,5408,5960,70,59,-2,-638,5408,5960,70,59,-2,1620
7748,-780,-3468,-113,-13,-2,7748,-780,-3468,-113,-13,-2,-667,5352,6016,43,52,13,-667,5352,6016,43,52,13,1624
7769,-762,-3472,-107,-14,-5,7769,-762,-3472,-107,-14,-5,-642,5385,5993,56,49,3,-642,5385,5993,56,49,3,1620
7772,-791,-3467,-108,-12,-4,7772,-791,-3467,-108,-12,-4,-687,5394,6010,62,41,-6,-687,5394,6010,62,41,-6,1612
7764,-759,-3444,-111,-15,-3,7764,-759,-3444,-111,-15,-3,-663,5369,5955,57,26,10,-663,5369,5955,57,26,10,1613
7761,-780,-3457,-120,-8,-2,7761,-780,-3457,-120,-8,-2,-656,5345,5982,59,56,6,-656,5345,5982,59,56,6,1623
7755,-765,-3441,-112,-15,-4,7755,-765,-3441,-112,-15,-4,-615,5389,5970,78,64,-1,-615,5389,5970,78,64,-1,1614
7765,-759,-3455,-112,-11,-4,7765,-759,-3455,-112,-11,-4,-679,5328,5967,46,44,11,-679,5328,5967,46,44,11,1625
7776,-746,-3464,-106,-12,-2,7776,-746,-3464,-106,-12,-2,-609,5330,5928,64,48,11,-609,5330,5928,64,48,11,1614
7770,-770,-3483,-110,-14,-3,7770,-770,-3483,-110,-14,-3,-672,5363,5959,46,53,19,-672,5363,5959,46,53,19,1622
7752,-778,-3431,-116,-9,-4,7752,-778,-3431,-116,-9,-4,-653,5356,5939,53,44,4,-653,5356,5939,53,44,4,1617
7756,-793,-3427,-110,-13,-4,7756,-793,-3427,-110,-13,-4,-670,5342,5966,52,68,1,-670,5342,5966,52,68,1,1621
7754,-743,-3419,-109,-12,-1,7754,-743,-3419,-109,-12,-1,-644,5328,5983,47,59,13,-644,5328,5983,47,59,13,1611
7775,-758,-3455,-107,-9,-3,7775,-758,-3455,-107,-9,-3,-650,5346,5964,57,55,12,-650,5346,5964,57,55,12,1622
7767,-774,-3465,-107,-14,-3,7767,-774,-3465,-107,-14,-3,-640,5344,5972,54,26,12,-640,5344,5972,54,26,12,1621
7781,-745,-3444,-107,-12,-3,7781,-745,-3444,-107,-12,-3,-646,5355,5959,34,45,37,-646,5355,5959,34,45,37,1618
7746,-779,-3422,-117,-7,-3,7746,-779,-3422,-117,-7,-3,-703,5394,5997,51,58,16,-703,5394,5997,51,58,16,1625
7763,-766,-3426,-112,-9,-3,7763,-766,-3426,-112,-9,-3,-632,5366,5950,56,57,14,-632,5366,5950,56,57,14,1611
7766,-784,-3437,-106,-15,-1,7766,-784,-3437,-106,-15,-1,-631,5335,5951,61,46,0,-631,5335,5951,61,46,0,1612
7761,-761,-3459,-109,-13,0,7761,-761,-3459,-109,-13,0,-666,5339,5957,73,57,9,-666,5339,5957,73,57,9,1621
7740,-754,-3470,-111,-11,-2,7740,-754,-3470,-111,-11,-2,-655,5315,5971,37,45,25,-655,5315,5971,37,45,25,1622
7762,-771,-3438,-112,-8,-2,7762,-771,-3438,-112,-8,-2,-638,5381,5971,73,50,-10,-638,5381,5971,73,50,-10,1621
7766,-759,-3476,-109,-13,-3,7766,-759,-3476,-109,-13,-3,-691,5351,5976,50,56,10,-691,5351,5976,50,56,10,1621
7764,-771,-3466,-111,-12,-3,7764,-771,-3466,-111,-12,-3,-663,5333,5941,48,37,15,-663,5333,5941,48,37,15,1621
7781,-752,-3488,-110,-14,-4,7781,-752,-3488,-110,-14,-4,-634,5296,5916,64,47,-3,-634,5296,5916,64,47,-3,1621
7771,-742,-3454,-114,-12,-1,7771,-742,-3454,-114,-12,-1,-655,5392,5964,23,66,27,-655,5392,5964,23,66,27,1615
7792,-772,-3438,-113,-12,-3,7792,-772,-3438,-113,-12,-3,-629,5362,5943,58,33,16,-629,5362,5943,58,33,16,1621
7760,-764,-3492,-110,-14,-3,7760,-764,-3492,-110,-14,-3,-647,5405,5906,57,69,2,-647,5405,5906,57,69,2,1620
7760,-763,-3457,-103,-13,-6,7760,-763,-3457,-103,-13,-6,-629,5449,5984,58,47,-6,-629,5449,5984,58,47,-6,1618
7761,-751,-3432,-109,-17,-3,7761,-751,-3432,-109,-17,-3,-627,5293,5984,69,43,-5,-627,5293,5984,69,43,-5,1620
7774,-757,-3443,-112,-12,-4,7774,-757,-3443,-112,-12,-4,-588,5406,5992,57,57,-3,-588,5406,5992,57,57,-3,1615
7750,-762,-3452,-108,-11,-4,7750,-762,-3452,-108,-11,-4,-642,5324,5984,55,44,4,-642,5324,5984,55,44,4,1618
7770,-793,-3472,-113,-11,-2,7770,-793,-3472,-113,-11,-2,-673,5372,5932,51,39,7,-673,5372,5932,51,39,7,1622
7778,-760,-3475,-111,-12,-4,7778,-760,-3475,-111,-12,-4,-606,5374,5959,46,54,9,-606,5374,5959,46,54,9,1615
7786,-746,-3452,-107,-13,-4,7786,-746,-3452,-107,-13,-4,-660,5344,5952,70,76,3,-660,5344,5952,70,76,3,1621
7771,-758,-3475,-117,-10,-4,7771,-758,-3475,-117,-10,-4,-660,5372,5958,46,48,10,-660,5372,5958,46,48,10,1622
7758,-750,-3462,-111,-12,0,7758,-750,-3462,-111,-12,0,-676,5349,5954,45,40,12,-676,5349,5954,45,40,12,1621
7762,-777,-3452,-108,-13,-5,7762,-777,-3452,-108,-13,-5,-636,5328,5970,53,57,7,-636,5328,5970,53,57,7,1622
7772,-753,-3453,-109,-13,-2,7772,-753,-3453,-109,-13,-2,-660,5370,5925,67,63,6,-660,5370,5925,67,63,6,1620
7749,-859,-3446,-110,-11,-4,7749,-859,-3446,-110,-11,-4,-627,5385,5971,72,49,-4,-627,5385,5971,72,49,-4,1620
7751,-758,-3467,-111,-12,-3,7751,-758,-3467,-111,-12,-3,-664,5405,6026,65,58,-4,-664,5405,6026,65,58,-4,1621
7762,-768,-3460,-109,-12,-4,7762,-768,-3460,-109,-12,-4,-656,5328,5964,50,42,15,-656,5328,5964,50,42,15,1625
7758,-758,-3427,-110,-13,-2,7758,-758,-3427,-110,-13,-2,-638,5345,5944,71,26,-5,-638,5345,5944,71,26,-5,1621
7769,-762,-3442,-108,-13,-4,7769,-762,-3442,-108,-13,-4,-622,5301,5988,39,46,17,-622,5301,5988,39,46,17,1618
7760,-759,-3432,-109,-11,-1,7760,-759,-3432,-109,-11,-1,-654,5384,5938,54,43,10,-654,5384,5938,54,43,10,1621
7764,-776,-3472,-108,-11,-2,7764,-776,-3472,-108,-11,-2,-703,5346,5972,44,47,16,-703,5346,5972,44,47,16,1626
7783,-775,-3432,-111,-8,-2,7783,-775,-3432,-111,-8,-2,-629,5335,5967,54,52,2,-629,5335,5967,54,52,2,1620
7761,-749,-3449,-110,-10,-3,7761,-749,-3449,-110,-10,-3,-668,5337,5923,45,41,13,-668,5337,5923,45,41,13,1624
7775,-773,-3445,-113,-10,-2,7775,-773,-3445,-113,-10,-2,-679,5347,5941,57,42,6,-679,5347,5941,57,42,6,1624
7767,-766,-3465,-105,-15,-5,7767,-766,-3465,-105,-15,-5,-639,5348,5923,37,44,32,-639,5348,5923,37,44,32,1620
7775,-765,-3420,-107,-13,-2,7775,-765,-3420,-107,-13,-2,-638,5350,6004,72,60,14,-638,5350,6004,72,60,14,1621
7782,-768,-3417,-109,-13,-3,7782,-768,-3417,-109,-13,-3,-604,5372,5985,72,84,-10,-604,5372,5985,72,84,-10,1616
7759,-769,-3490,-114,-13,-2,7759,-769,-3490,-114,-13,-2,-640,5423,5970,41,53,15,-640,5423,5970,41,53,15,1620
7761,-767,-3486,-110,-10,-3,7761,-767,-3486,-110,-10,-3,-663,5301,5947,47,44,13,-663,5301,5947,47,44,13,1626
7764,-769,-3468,-120,-5,-2,7764,-769,-3468,-120,-5,-2,-643,5378,5951,59,58,7,-643,5378,5951,59,58,7,1623
7777,-781,-3491,-108,-12,-4,7777,-781,-3491,-108,-12,-4,-686,5277,5932,37,44,9,-686,5277,5932,37,44,9,1621
7774,-756,-3480,-111,-11,-2,7774,-756,-3480,-111,-11,-2,-672,5318,5962,55,62,8,-672,5318,5962,55,62,8,1625
7771,-781,-3438,-106,-15,-1,7771,-781,-3438,-106,-15,-1,-627,5343,5965,61,46,-2,-627,5343,5965,61,46,-2,1612
7762,-753,-3440,-108,-13,-1,7762,-753,-3440,-108,-13,-1,-631,5375,5926,55,53,13,-631,5375,5926,55,53,13,1611
7762,-801,-3437,-112,-12,-3,7762,-801,-3437,-112,-12,-3,-661,5392,5984,61,76,2,-661,5392,5984,61,76,2,1622
7796,-761,-3409,-112,-10,-3,7796,-761,-3409,-112,-10,-3,-636,5359,5959,38,42,18,-636,5359,5959,38,42,18,1617
7753,-759,-3460,-115,-11,-2,7753,-759,-3460,-115,-11,-2,-630,5398,5957,45,58,16,-630,5398,5957,45,58,16,1620
7761,-761,-3441,-109,-11,-3,7761,-761,-3441,-109,-11,-3,-641,5343,5942,59,34,14,-641,5343,5942,59,34,14,1621
7752,-755,-3442,-111,-10,-1,7752,-755,-3442,-111,-10,-1,-661,5332,6000,49,54,10,-661,5332,6000,49,54,10,1622
7757,-753,-3421,-112,-10,-3,7757,-753,-3421,-112,-10,-3,-672,5331,5969,55,60,2,-672,5331,5969,55,60,2,1623
7775,-760,-3454,-113,-12,-3,7775,-760,-3454,-113,-12,-3,-655,5393,5935,37,52,25,-655,5393,5935,37,52,25,1620
7789,-772,-3431,-112,-12,-3,7789,-772,-3431,-112,-12,-3,-628,5356,5940,59,33,16,-628,5356,5940,59,33,16,1621
7762,-772,-3490,-113,-13,-2,7762,-772,-3490,-113,-13,-2,-646,5421,5977,39,52,15,-646,5421,5977,39,52,15,1620
7768,-766,-3479,-108,-13,-4,7768,-766,-3479,-108,-13,-4,-685,5361,5945,43,42,18,-685,5361,5945,43,42,18,1626
7756,-763,-3476,-111,-11,-4,7756,-763,-3476,-111,-11,-4,-658,5304,5941,36,52,22,-658,5304,5941,36,52,22,1622
7745,-772,-3422,-113,-11,-2,7745,-772,-3422,-113,-11,-2,-644,5393,6008,63,61,4,-644,5393,6008,63,61,4,1614
7775,-772,-3437,-109,-13,-3,7775,-772,-3437,-109,-13,-3,-658,5308,5935,64,52,0,-658,5308,5935,64,52,0,1621
7778,-780,-3431,-110,-10,-1,7778,-780,-3431,-110,-10,-1,-616,5343,5982,53,48,13,-616,5343,5982,53,48,13,1614
7765,-738,-3453,-111,-11,-3,7765,-738,-3453,-111,-11,-3,-671,5352,5932,52,51,16,-671,5352,5932,52,51,16,1625
7759,-758,-3434,-112,-11,-1,7759,-758,-3434,-112,-11,-1,-669,5351,5965,53,47,9,-669,5351,5965,53,47,9,1622
7759,-757,-3464,-110,-11,-3,7759,-757,-3464,-110,-11,-3,-672,5334,5939,40,49,7,-672,5334,5939,40,49,7,1620
7766,-755,-3430,-109,-17,-4,7766,-755,-3430,-109,-17,-4,-625,5285,5955,66,42,-3,-625,5285,5955,66,42,-3,1620
7740,-762,-3494,-111,-12,-4,7740,-762,-3494,-111,-12,-4,-648,5364,5974,51,45,7,-648,5364,5974,51,45,7,1626
7789,-758,-3469,-113,-11,-4,7789,-758,-3469,-113,-11,-4,-634,5334,5951,74,45,-12,-634,5334,5951,74,45,-12,1621
7766,-771,-3482,-112,-10,-4,7766,-771,-3482,-112,-10,-4,-648,5358,5959,34,52,21,-648,5358,5959,34,52,21,1622
7773,-762,-3475,-108,-12,-2,7773,-762,-3475,-108,-12,-2,-695,5350,5949,51,61,11,-695,5350,5949,51,61,11,1624
7783,-749,-3456,-111,-14,-2,7783,-749,-3456,-111,-14,-2,-649,5352,5955,28,53,24,-649,5352,5955,28,53,24,1620
